studio,bom_domestic_gross,bom_foreign_gross,title_clean,release_date_x,tn_production_budget,profit,roi,runtime_minutes,genres,averagerating,numvotes,genre_ids,original_language,popularity,vote_average,vote_count,release_year,roi_abs,bom_worldwide_gross
Wb (Nl),58900000.0,46000000.0,Vacation,2015-07-29,31000000.0,71306500.0,2.300209677419355,99.0,"['Adventure', 'Comedy']",6.1,87582,[35],En,14.227,6.2,1934.0,2015,2.300209677419355,104900000.0
Sony,31600000.0,70500000.0,Chappie,2015-03-06,49000000.0,56002056.0,1.1428991020408164,120.0,"['Action', 'Crime', 'Drama']",6.8,213733,"[80, 28, 878]",En,24.52,6.7,4995.0,2015,1.1428991020408164,102100000.0
Fox,56500000.0,44700000.0,Joy,2015-12-25,60000000.0,41134059.0,0.68556765,124.0,['Drama'],6.6,118086,"[18, 35]",En,10.305,6.5,2723.0,2015,0.68556765,101200000.0
Wb,62600000.0,37200000.0,Black Mass,2015-09-18,53000000.0,45837872.0,0.8648655094339622,123.0,"['Biography', 'Crime', 'Drama']",6.9,155847,"[18, 80]",En,14.646,6.4,2020.0,2015,0.8648655094339622,99800000.0
Wb,62600000.0,37200000.0,Black Mass,2015-09-18,53000000.0,45837872.0,0.8648655094339622,123.0,"['Biography', 'Crime', 'Drama']",6.9,155847,[27],En,0.959,10.0,1.0,2015,0.8648655094339622,99800000.0
Uni.,65200000.0,33200000.0,The Visit,2015-09-11,5000000.0,93677816.0,18.7355632,94.0,"['Horror', 'Mystery', 'Thriller']",6.2,102459,"[27, 53, 9648]",En,10.196,6.2,2634.0,2015,18.7355632,98400000.0
Uni.,65200000.0,33200000.0,The Visit,2015-09-11,5000000.0,93677816.0,18.7355632,94.0,"['Horror', 'Mystery', 'Thriller']",6.2,102459,[],En,0.631,8.0,1.0,2015,18.7355632,98400000.0
Orf,45100000.0,53200000.0,Spotlight,2015-11-06,20000000.0,72088460.0,3.604423,129.0,"['Crime', 'Drama']",8.1,365110,"[18, 53, 36]",En,16.354,7.8,4935.0,2015,3.604423,98300000.0
Orf,45100000.0,53200000.0,Spotlight,2015-11-06,20000000.0,72088460.0,3.604423,129.0,"['Crime', 'Drama']",8.1,365110,"[18, 53, 36]",En,16.354,7.8,4935.0,2015,3.604423,98300000.0
Orf,45100000.0,53200000.0,Spotlight,2015-11-06,20000000.0,72088460.0,3.604423,129.0,"['Crime', 'Drama']",8.1,365110,[],En,0.6,10.0,1.0,2015,3.604423,98300000.0
Wb,25000000.0,68900000.0,In The Heart Of The Sea,2015-12-11,100000000.0,-10306691.0,-0.10306691,122.0,"['Action', 'Adventure', 'Biography']",6.9,108628,"[53, 18, 12, 28, 36]",En,14.33,6.6,2137.0,2015,0.10306691,93900000.0
Wb,25000000.0,68900000.0,In The Heart Of The Sea,2015-12-11,100000000.0,-10306691.0,-0.10306691,122.0,"['Action', 'Adventure', 'Biography']",6.9,108628,"[53, 18, 12, 28, 36]",En,14.33,6.6,2137.0,2015,0.10306691,93900000.0
Wein.,52400000.0,39500000.0,Southpaw,2015-07-24,30000000.0,64156456.0,2.138548533333333,124.0,"['Drama', 'Sport']",7.4,199783,"[28, 18]",En,25.305,7.4,3424.0,2015,2.138548533333333,91900000.0
Foxs,33100000.0,52900000.0,The Second Best Exotic Marigold Hotel,2015-03-06,10000000.0,80384306.0,8.0384306,122.0,"['Comedy', 'Drama']",6.6,28931,"[18, 35]",En,7.731,6.4,420.0,2015,8.0384306,86000000.0
Fox,32000000.0,53500000.0,Paper Towns,2015-07-24,12000000.0,73450484.0,6.120873666666666,109.0,"['Comedy', 'Drama', 'Mystery']",6.3,87742,"[18, 9648, 10749]",En,11.564,6.0,3587.0,2015,6.120873666666666,85500000.0
Lgf,46900000.0,38000000.0,Sicario,2015-09-18,30000000.0,54393749.0,1.8131249666666667,121.0,"['Action', 'Crime', 'Drama']",7.6,328548,"[28, 80, 53]",En,20.468,7.3,4475.0,2015,1.8131249666666667,84900000.0
Lgf,46900000.0,38000000.0,Sicario,2015-09-18,30000000.0,54393749.0,1.8131249666666667,121.0,"['Action', 'Crime', 'Drama']",7.6,328548,"[28, 80, 53]",En,20.468,7.3,4475.0,2015,1.8131249666666667,84900000.0
Fox,22500000.0,59900000.0,Hitman: Agent 47,2015-08-21,35000000.0,47182803.0,1.3480800857142856,96.0,"['Action', 'Adventure', 'Crime']",5.7,80510,"[28, 80, 53]",En,14.082,5.6,1764.0,2015,1.3480800857142856,82400000.0
Sgem,64500000.0,15300000.0,The Wedding Ringer,2015-01-16,23000000.0,57171596.0,2.4857215652173914,101.0,['Comedy'],6.7,66893,[35],En,15.876,6.5,961.0,2015,2.4857215652173914,79800000.0
Par.,18300000.0,60600000.0,Paranormal Activity: The Ghost Dimension,2015-10-23,10000000.0,67959374.0,6.7959374,88.0,"['Horror', 'Mystery', 'Thriller']",4.6,22361,"[27, 53]",En,8.157,5.2,774.0,2015,6.7959374,78900000.0
Uni.,31100000.0,43600000.0,Crimson Peak,2015-10-16,55000000.0,19966854.0,0.3630337090909091,119.0,"['Drama', 'Fantasy', 'Horror']",6.5,119287,"[18, 14, 27, 9648, 10749, 53]",En,9.897,6.5,2986.0,2015,0.3630337090909091,74700000.0
Uni.,31100000.0,43600000.0,Crimson Peak,2015-10-16,55000000.0,19966854.0,0.3630337090909091,119.0,"['Drama', 'Fantasy', 'Horror']",6.5,119287,"[18, 14, 27, 9648, 10749, 53]",En,9.897,6.5,2986.0,2015,0.3630337090909091,74700000.0
Ec,16000000.0,56600000.0,The Transporter Refueled,2015-09-04,22000000.0,47698495.0,2.168113409090909,96.0,"['Action', 'Adventure', 'Crime']",5.2,36201,"[53, 28, 80, 9648]",En,13.428,5.4,836.0,2015,2.168113409090909,72600000.0
Wb,26500000.0,45200000.0,Run All Night,2015-03-13,50000000.0,16961644.0,0.33923288,114.0,"['Action', 'Drama', 'Thriller']",6.6,94131,"[28, 18, 53]",En,17.592,6.4,1684.0,2015,0.33923288,71700000.0
Tris,67800000.0,0.0,War Room,2015-08-28,3000000.0,70975239.0,23.658413,120.0,['Drama'],6.5,11716,"[18, 10749]",En,7.419,7.5,171.0,2015,23.658413,67800000.0
Lgf,42600000.0,23000000.0,The Age Of Adaline,2015-04-24,30000000.0,38984536.0,1.2994845333333334,112.0,"['Drama', 'Fantasy', 'Romance']",7.2,138924,"[14, 18, 10749]",En,8.559,7.4,3853.0,2015,1.2994845333333334,65600000.0
Uni.,32500000.0,31600000.0,Unfriended,2015-04-17,1000000.0,63364198.0,63.364198,83.0,"['Horror', 'Mystery', 'Thriller']",5.6,62043,"[27, 53]",En,8.12,5.4,2019.0,2015,63.364198,64100000.0
Fox,37400000.0,25500000.0,The Longest Ride,2015-04-10,34000000.0,29802928.0,0.8765567058823529,123.0,"['Drama', 'Romance']",7.1,70327,"[18, 10749]",En,11.168,7.5,1908.0,2015,0.8765567058823529,62900000.0
Foxs,38300000.0,23800000.0,Brooklyn,2015-11-04,11000000.0,51076141.0,4.643285545454545,117.0,"['Drama', 'Romance']",7.5,117021,"[18, 10749]",En,12.083,7.3,1912.0,2015,4.643285545454545,62100000.0
Foxs,38300000.0,23800000.0,Brooklyn,2015-11-04,11000000.0,51076141.0,4.643285545454545,117.0,"['Drama', 'Romance']",7.5,117021,"[18, 10402]",Fr,0.916,6.0,1.0,2015,4.643285545454545,62100000.0
Wein.,33299999.0,28300000.0,Woman In Gold,2015-04-01,11000000.0,47586407.0,4.326037,109.0,"['Biography', 'Drama', 'History']",7.3,48501,[18],En,7.76,7.4,787.0,2015,4.326037,61599999.0
Uni.,42700000.0,18800000.0,Krampus,2015-12-04,15000000.0,46788393.0,3.1192262,98.0,"['Comedy', 'Fantasy', 'Horror']",6.2,55400,"[27, 35, 14]",En,9.417,6.0,1046.0,2015,3.1192262,61500000.0
Tris,10100000.0,51000000.0,The Walk,2015-09-30,35000000.0,26492104.0,0.7569172571428572,123.0,"['Adventure', 'Biography', 'Drama']",7.3,109714,"[12, 18, 53]",En,11.754,6.9,1906.0,2015,0.7569172571428572,61100000.0
Sgem,57000000.0,3200000.0,The Perfect Guy,2015-09-11,18000000.0,42278166.0,2.348787,100.0,"['Crime', 'Drama', 'Horror']",5.6,8998,"[18, 53]",En,6.727,5.7,211.0,2015,2.348787,60200000.0
Wein.,27300000.0,27100000.0,No Escape,2015-08-26,5000000.0,37844516.0,7.5689032,103.0,"['Action', 'Thriller']",6.8,70222,"[28, 53]",En,19.005,6.8,1296.0,2015,7.5689032,54400000.0
Focus,27700000.0,25100000.0,Sinister 2,2015-08-21,10000000.0,44104225.0,4.4104225,97.0,"['Horror', 'Mystery', 'Thriller']",5.3,41782,[27],En,9.916,5.8,1142.0,2015,4.4104225,52800000.0
Uni.,35400000.0,17000000.0,The Boy Next Door,2015-01-23,4000000.0,49401938.0,12.3504845,91.0,"['Horror', 'Thriller']",4.7,34816,[18],En,0.6,5.7,6.0,2015,12.3504845,52400000.0
Uni.,35400000.0,17000000.0,The Boy Next Door,2015-01-23,4000000.0,49401938.0,12.3504845,91.0,"['Horror', 'Thriller']",4.7,34816,[53],En,7.062,4.4,1382.0,2015,12.3504845,52400000.0
Sony,43000000.0,9300000.0,The Night Before,2015-11-20,25000000.0,27427346.0,1.09709384,101.0,"['Adventure', 'Comedy', 'Fantasy']",6.4,58455,[35],En,9.014,6.1,956.0,2015,1.09709384,52300000.0
Sony,43000000.0,9300000.0,The Night Before,2015-11-20,25000000.0,27427346.0,1.09709384,101.0,"['Adventure', 'Comedy', 'Fantasy']",6.4,58455,[35],En,9.014,6.1,956.0,2015,1.09709384,52300000.0
Wb (Nl),34600000.0,17100000.0,Hot Pursuit,2015-05-08,35000000.0,10671512.0,0.30490034285714285,87.0,"['Action', 'Comedy', 'Crime']",5.1,44723,"[28, 35, 80]",En,9.607,5.6,1000.0,2015,0.30490034285714285,51700000.0
Wb,32400000.0,16900000.0,Entourage,2015-06-03,30000000.0,16438538.0,0.5479512666666667,104.0,['Comedy'],6.6,71519,[35],En,13.802,6.2,647.0,2015,0.5479512666666667,49300000.0
Lgf,7700000.0,39600000.0,Mortdecai,2015-01-23,60000000.0,-29603866.0,-0.4933977666666667,107.0,"['Action', 'Comedy', 'Crime']",5.5,61366,"[35, 12]",En,13.263,5.4,1666.0,2015,0.4933977666666667,47300000.0
Bv,44500000.0,1200000.0,"Mcfarland, Usa",2015-02-20,17000000.0,28707924.0,1.688701411764706,129.0,"['Biography', 'Drama', 'Sport']",7.4,31735,[18],En,8.197,7.3,358.0,2015,1.688701411764706,45700000.0
Spc,18800000.0,25100000.0,Still Alice,2015-01-16,5000000.0,36699612.0,7.3399224,101.0,['Drama'],7.5,116832,[18],En,10.747,7.5,1946.0,2015,7.3399224,43900000.0
Lgf,34000000.0,9500000.0,The Duff,2015-02-20,8500000.0,35028634.0,4.1210157647058825,101.0,"['Comedy', 'Romance']",6.5,74486,"[10749, 35]",En,9.054,6.8,2987.0,2015,4.1210157647058825,43500000.0
Uni.,1900000.0,41100000.0,Legend,1986-04-18,25000000.0,-1493763.0,-0.05975052,132.0,"['Biography', 'Crime', 'Drama']",7.0,138947,"[12, 14]",En,10.542,6.2,509.0,1986,0.05975052,43000000.0
Uni.,1900000.0,41100000.0,Legend,1986-04-18,25000000.0,-1493763.0,-0.05975052,132.0,"['Biography', 'Crime', 'Drama']",7.0,138947,"[12, 14]",En,10.542,6.2,509.0,1986,0.05975052,43000000.0
Uni.,1900000.0,41100000.0,Legend,1986-04-18,25000000.0,-1493763.0,-0.05975052,132.0,"['Biography', 'Crime', 'Drama']",7.0,138947,"[80, 53]",En,10.195,6.8,1692.0,1986,0.05975052,43000000.0
Uni.,1900000.0,41100000.0,Legend,1986-04-18,25000000.0,-1493763.0,-0.05975052,132.0,"['Biography', 'Crime', 'Drama']",7.0,138947,"[12, 14]",En,10.542,6.2,509.0,1986,0.05975052,43000000.0
Uni.,1900000.0,41100000.0,Legend,1986-04-18,25000000.0,-1493763.0,-0.05975052,132.0,"['Biography', 'Crime', 'Drama']",7.0,138947,"[80, 53]",En,10.195,6.8,1692.0,1986,0.05975052,43000000.0
Uni.,1900000.0,41100000.0,Legend,2015-11-20,25000000.0,17425450.0,0.697018,132.0,"['Biography', 'Crime', 'Drama']",7.0,138947,"[12, 14]",En,10.542,6.2,509.0,2015,0.697018,43000000.0
Uni.,1900000.0,41100000.0,Legend,2015-11-20,25000000.0,17425450.0,0.697018,132.0,"['Biography', 'Crime', 'Drama']",7.0,138947,"[12, 14]",En,10.542,6.2,509.0,2015,0.697018,43000000.0
Uni.,1900000.0,41100000.0,Legend,2015-11-20,25000000.0,17425450.0,0.697018,132.0,"['Biography', 'Crime', 'Drama']",7.0,138947,"[80, 53]",En,10.195,6.8,1692.0,2015,0.697018,43000000.0
Uni.,1900000.0,41100000.0,Legend,2015-11-20,25000000.0,17425450.0,0.697018,132.0,"['Biography', 'Crime', 'Drama']",7.0,138947,"[12, 14]",En,10.542,6.2,509.0,2015,0.697018,43000000.0
Uni.,1900000.0,41100000.0,Legend,2015-11-20,25000000.0,17425450.0,0.697018,132.0,"['Biography', 'Crime', 'Drama']",7.0,138947,"[80, 53]",En,10.195,6.8,1692.0,2015,0.697018,43000000.0
Wb (Nl),22800000.0,20200000.0,The Gallows,2015-07-10,100000.0,41556474.0,415.56474,81.0,"['Horror', 'Mystery', 'Thriller']",4.2,17763,"[27, 53]",En,9.166,4.8,591.0,2015,415.56474,43000000.0
Lgf,26300000.0,16100000.0,Love The Coopers,2015-11-13,18000000.0,24227490.0,1.3459716666666666,107.0,"['Comedy', 'Fantasy', 'Romance']",5.8,18018,"[35, 10751, 18]",En,8.261,5.8,384.0,2015,1.3459716666666666,42400000.0
Spc,10000000.0,31400000.0,The Lady In The Van,2016-01-15,6000000.0,36320503.0,6.053417166666667,104.0,"['Biography', 'Comedy', 'Drama']",6.7,23105,"[35, 18]",En,9.269,6.3,393.0,2016,6.053417166666667,41400000.0
Spc,10000000.0,31400000.0,The Lady In The Van,2016-01-15,6000000.0,36320503.0,6.053417166666667,104.0,"['Biography', 'Comedy', 'Drama']",6.7,23105,"[35, 18]",En,9.269,6.3,393.0,2016,6.053417166666667,41400000.0
Tris,26800000.0,14500000.0,Ricki And The Flash,2015-08-07,18000000.0,23166033.0,1.2870018333333333,101.0,"['Comedy', 'Drama', 'Music']",5.9,20932,"[35, 18, 10402]",En,8.247,5.8,473.0,2015,1.2870018333333333,41300000.0
Wein.,12700000.0,27600000.0,Carol,2015-11-20,11800000.0,31043521.0,2.6308068644067797,118.0,"['Drama', 'Romance']",7.2,100680,"[10749, 18]",En,13.096,7.4,1949.0,2015,2.6308068644067797,40300000.0
Wein.,12700000.0,27600000.0,Carol,2015-11-20,11800000.0,31043521.0,2.6308068644067797,118.0,"['Drama', 'Romance']",7.2,100680,"[10749, 18]",En,13.096,7.4,1949.0,2015,2.6308068644067797,40300000.0
Rela.,25800000.0,12600000.0,The Lazarus Effect,2015-02-27,5000000.0,33359310.0,6.671862,83.0,"['Horror', 'Mystery', 'Sci-Fi']",5.2,37675,[],En,0.6,4.8,3.0,2015,6.671862,38400000.0
Rela.,25800000.0,12600000.0,The Lazarus Effect,2015-02-27,5000000.0,33359310.0,6.671862,83.0,"['Horror', 'Mystery', 'Sci-Fi']",5.2,37675,"[53, 27]",En,10.157,5.1,825.0,2015,6.671862,38400000.0
Wb,4200000.0,34000000.0,The Water Diviner,2015-04-24,22500000.0,8554727.0,0.3802100888888889,111.0,"['Drama', 'History', 'War']",7.1,66595,"[10752, 18]",En,11.479,6.8,682.0,2015,0.3802100888888889,38200000.0
Bg,29500000.0,8000000.0,A Walk In The Woods,2015-09-02,8000000.0,29119358.0,3.63991975,104.0,"['Adventure', 'Biography', 'Comedy']",6.3,22033,"[12, 35, 18]",En,6.935,5.9,402.0,2015,3.63991975,37500000.0
A24,25400000.0,11400000.0,Ex Machina,2015-04-10,13000000.0,25358392.0,1.9506455384615384,108.0,"['Drama', 'Mystery', 'Sci-Fi']",7.7,424542,"[18, 878]",En,18.485,7.6,8026.0,2015,1.9506455384615384,36800000.0
Wein.,13700000.0,23000000.0,Burnt,2015-10-30,20000000.0,16773510.0,0.8386755,101.0,"['Comedy', 'Drama']",6.6,95988,"[18, 35]",En,12.761,6.4,1841.0,2015,0.8386755,36700000.0
Wein.,13700000.0,23000000.0,Burnt,2015-10-30,20000000.0,16773510.0,0.8386755,101.0,"['Comedy', 'Drama']",6.6,95988,"[18, 35]",En,12.761,6.4,1841.0,2015,0.8386755,36700000.0
A24,14700000.0,20700000.0,Room,2015-10-16,13000000.0,23262783.0,1.7894448461538461,118.0,"['Drama', 'Thriller']",8.2,316791,"[18, 53]",En,20.0,8.1,5494.0,2015,1.7894448461538461,35400000.0
A24,14700000.0,20700000.0,Room,2015-10-16,13000000.0,23262783.0,1.7894448461538461,118.0,"['Drama', 'Thriller']",8.2,316791,"[18, 53]",En,20.0,8.1,5494.0,2015,1.7894448461538461,35400000.0
Uni.,17800000.0,16700000.0,Steve Jobs,2015-10-09,30000000.0,5579007.0,0.1859669,122.0,"['Biography', 'Drama']",7.2,138668,"[18, 36]",En,8.895,6.8,2572.0,2015,0.1859669,34500000.0
Uni.,17800000.0,16700000.0,Steve Jobs,2015-10-09,30000000.0,5579007.0,0.1859669,122.0,"['Biography', 'Drama']",7.2,138668,"[18, 36]",En,8.895,6.8,2572.0,2015,0.1859669,34500000.0
Fox,5800000.0,28500000.0,Victor Frankenstein,2015-11-25,40000000.0,-8875633.0,-0.221890825,110.0,"['Drama', 'Horror', 'Sci-Fi']",6.0,47492,"[18, 878, 53]",En,9.061,5.8,1200.0,2015,0.221890825,34300000.0
Fox,5800000.0,28500000.0,Victor Frankenstein,2015-11-25,40000000.0,-8875633.0,-0.221890825,110.0,"['Drama', 'Horror', 'Sci-Fi']",6.0,47492,"[18, 878, 53]",En,9.061,5.8,1200.0,2015,0.221890825,34300000.0
Par.,22300000.0,10900000.0,Project Almanac,2015-01-30,12000000.0,20909437.0,1.7424530833333334,106.0,"['Drama', 'Mystery', 'Sci-Fi']",6.4,71500,"[878, 53]",En,9.55,6.5,1449.0,2015,1.7424530833333334,33200000.0
Focus,12300000.0,18200000.0,Self/Less,2015-07-10,26000000.0,7667319.0,0.2948968846153846,117.0,"['Action', 'Mystery', 'Sci-Fi']",6.5,80743,"[878, 9648, 53]",En,19.131,6.3,1815.0,2015,0.2948968846153846,30500000.0
Lgf,14400000.0,12700000.0,American Ultra,2015-08-21,28000000.0,2295028.0,0.08196528571428571,96.0,"['Action', 'Comedy', 'Sci-Fi']",6.1,76769,"[35, 28]",En,9.97,6.0,1756.0,2015,0.08196528571428571,27100000.0
Sony,21100000.0,5200000.0,Aloha,2015-05-29,37000000.0,-11612909.0,-0.3138624054054054,105.0,"['Comedy', 'Drama', 'Romance']",5.4,54646,"[18, 35, 10749]",En,9.685,5.3,1226.0,2015,0.3138624054054054,26300000.0
Wb,12200000.0,12700000.0,The 33,2015-11-13,25000000.0,3400715.0,0.1360286,127.0,"['Biography', 'Drama', 'History']",6.9,32263,"[18, 36]",En,9.993,6.2,565.0,2015,0.1360286,24900000.0
Orf,10700000.0,13500000.0,The Gunman,2015-03-20,40000000.0,-21405773.0,-0.535144325,115.0,"['Action', 'Crime', 'Drama']",5.8,36053,"[28, 18, 80]",En,10.388,5.7,583.0,2015,0.535144325,24200000.0
Rela.,21600000.0,0.0,Black Or White,2015-01-30,9000000.0,12971021.0,1.4412245555555556,121.0,['Drama'],6.6,10659,[18],En,8.05,6.8,193.0,2015,1.4412245555555556,21600000.0
Rela.,21600000.0,0.0,Black Or White,2015-01-30,9000000.0,12971021.0,1.4412245555555556,121.0,['Drama'],6.6,10659,[18],En,8.05,6.8,193.0,2015,1.4412245555555556,21600000.0
Uni.,8000000.0,11600000.0,Blackhat,2015-01-16,70000000.0,-50334996.0,-0.7190713714285715,133.0,"['Action', 'Crime', 'Thriller']",5.4,48427,"[80, 53, 28]",En,16.824,5.3,1165.0,2015,0.7190713714285715,19600000.0
Orf,17500000.0,480000.0,Dope,2015-06-19,7000000.0,11190831.0,1.598690142857143,103.0,"['Comedy', 'Crime', 'Drama']",7.2,76557,"[80, 18, 35]",En,9.246,7.2,954.0,2015,1.598690142857143,17980000.0
A24,7600000.0,9700000.0,While We'Re Young,2015-03-27,10000000.0,7503828.0,0.7503828,97.0,"['Comedy', 'Drama', 'Mystery']",6.3,41327,"[35, 18, 9648]",En,8.022,5.9,609.0,2015,0.7503828,17300000.0
A24,7600000.0,9700000.0,While We'Re Young,2015-03-27,10000000.0,7503828.0,0.7503828,97.0,"['Comedy', 'Drama', 'Mystery']",6.3,41327,"[35, 18, 9648]",En,8.022,5.9,609.0,2015,0.7503828,17300000.0
Par.,3700000.0,12400000.0,Scouts Guide To The Zombie Apocalypse,2015-10-30,15000000.0,554855.0,0.03699033333333333,93.0,"['Action', 'Comedy', 'Horror']",6.3,40479,"[35, 27]",En,10.451,6.2,915.0,2015,0.03699033333333333,16100000.0
Focus,4700000.0,11300000.0,Suffragette,2015-10-23,14000000.0,20044909.0,1.4317792142857142,106.0,"['Biography', 'Drama', 'History']",6.9,34306,"[18, 36]",En,7.763,7.3,982.0,2015,1.4317792142857142,16000000.0
Rtwc,14700000.0,0.0,It Follows,2015-03-13,2000000.0,21250755.0,10.6253775,100.0,"['Horror', 'Mystery']",6.9,182839,"[27, 53]",En,18.419,6.5,3485.0,2015,10.6253775,14700000.0
Rtwc,14700000.0,0.0,It Follows,2015-03-13,2000000.0,21250755.0,10.6253775,100.0,"['Horror', 'Mystery']",6.9,182839,"[27, 53]",En,18.419,6.5,3485.0,2015,10.6253775,14700000.0
Fox,10200000.0,4200000.0,Unfinished Business,2015-03-06,35000000.0,-21785949.0,-0.6224556857142857,91.0,"['Comedy', 'Drama']",5.4,29004,[35],En,8.516,5.2,472.0,2015,0.6224556857142857,14400000.0
Pfr,13000000.0,1400000.0,Do You Believe?,2015-03-20,2300000.0,12004931.0,5.2195352173913045,120.0,['Drama'],6.1,6462,"[14, 18]",En,5.599,7.0,72.0,2015,5.2195352173913045,14400000.0
Pfr,14400000.0,0.0,Woodlawn,2015-10-16,13000000.0,1403703.0,0.10797715384615385,123.0,"['Drama', 'Sport']",6.5,6070,[18],En,5.575,7.0,79.0,2015,0.10797715384615385,14400000.0
Pfr,14400000.0,0.0,Woodlawn,2015-10-16,13000000.0,1403703.0,0.10797715384615385,123.0,"['Drama', 'Sport']",6.5,6070,[18],En,5.575,7.0,79.0,2015,0.10797715384615385,14400000.0
Par.,12300000.0,767000.0,Hot Tub Time Machine 2,2015-02-20,14000000.0,-1173356.0,-0.08381114285714286,93.0,"['Comedy', 'Mystery', 'Sci-Fi']",5.1,34444,[35],En,8.053,5.1,512.0,2015,0.08381114285714286,13067000.0
Lg/S,1200000.0,11700000.0,Child 44,2015-04-17,50000000.0,-41995779.0,-0.83991558,137.0,"['Crime', 'Drama', 'History']",6.5,59477,"[80, 53]",En,26.386,6.2,903.0,2015,0.83991558,12900000.0
Wb,3600000.0,7500000.0,We Are Your Friends,2015-08-28,2000000.0,8153415.0,4.0767075,96.0,"['Drama', 'Music', 'Romance']",6.2,32327,"[18, 10402, 10749, 35]",En,10.809,6.3,1241.0,2015,4.0767075,11100000.0
Bst,5600000.0,5200000.0,Danny Collins,2015-03-20,10000000.0,-1534155.0,-0.1534155,106.0,"['Biography', 'Comedy', 'Drama']",7.0,27435,"[35, 18, 10402]",En,8.933,6.7,260.0,2015,0.1534155,10800000.0
Wein.,46400.0,9200000.0,Shanghai,2015-10-02,50000000.0,-34494078.0,-0.68988156,120.0,"['Crime', 'Mystery', 'Thriller']",7.2,9047,"[18, 9648, 10749]",En,6.824,6.1,80.0,2015,0.68988156,9246400.0
Foxs,6800000.0,2300000.0,Me And Earl And The Dying Girl,2015-06-12,8000000.0,1266180.0,0.1582725,105.0,"['Comedy', 'Drama', 'Romance']",7.8,112627,"[35, 18]",En,8.677,7.6,1570.0,2015,0.1582725,9100000.0
Eros,8199999.0,0.0,Bajrangi Bhaijaan,2015-07-17,13000000.0,108778347.0,8.367565153846154,163.0,"['Action', 'Comedy', 'Drama']",8.0,63747,"[28, 35, 18]",Hi,7.122,7.9,232.0,2015,8.367565153846154,8199999.0
Bh Tilt,7200000.0,0.0,The Green Inferno,2015-09-25,1000000.0,11931420.0,11.93142,100.0,"['Adventure', 'Horror']",5.3,33239,"[28, 12, 27, 53]",En,13.67,5.2,619.0,2015,11.93142,7200000.0
Bsc,6700000.0,0.0,Baahubali: The Beginning,2015-07-10,40000000.0,-13263335.0,-0.331583375,159.0,"['Action', 'Drama']",8.1,93243,,,,,,2015,0.331583375,6700000.0
Orf,6500000.0,0.0,Little Boy,2015-04-24,20000000.0,-2230701.0,-0.11153505,106.0,"['Drama', 'History', 'War']",7.4,20945,"[35, 18, 10752]",En,5.805,7.0,292.0,2015,0.11153505,6500000.0
Par.,3800000.0,1900000.0,Anomalisa,2015-12-30,8000000.0,-2293832.0,-0.286729,90.0,"['Animation', 'Comedy', 'Drama']",7.3,58010,"[16, 35, 18, 10749]",En,10.285,7.1,927.0,2015,0.286729,5700000.0
Par.,3800000.0,1900000.0,Anomalisa,2015-12-30,8000000.0,-2293832.0,-0.286729,90.0,"['Animation', 'Comedy', 'Drama']",7.3,58010,"[16, 35, 18, 10749]",En,10.285,7.1,927.0,2015,0.286729,5700000.0
Fcw,17500.0,4800000.0,Trash,2015-10-09,12000000.0,-5446814.0,-0.4539011666666667,114.0,"['Adventure', 'Crime', 'Drama']",7.2,18690,[],Es,0.6,3.0,3.0,2015,0.4539011666666667,4817500.0
Fcw,17500.0,4800000.0,Trash,2015-10-09,12000000.0,-5446814.0,-0.4539011666666667,114.0,"['Adventure', 'Crime', 'Drama']",7.2,18690,"[12, 80, 18, 53]",Pt,7.179,7.1,353.0,2015,0.4539011666666667,4817500.0
Rtwc,196000.0,3600000.0,Escobar: Paradise Lost,2015-06-26,17000000.0,-13082321.0,-0.769548294117647,120.0,"['Crime', 'Drama', 'History']",6.5,19419,"[53, 10749]",En,15.924,6.3,476.0,2015,0.769548294117647,3796000.0
Uni.,538000.0,2800000.0,By The Sea,2015-11-13,20000000.0,-16272254.0,-0.8136127,122.0,"['Drama', 'Romance']",5.3,16206,"[18, 10749]",En,6.471,5.4,306.0,2015,0.8136127,3338000.0
Orf,3000000.0,0.0,Rock The Kasbah,2015-10-23,15000000.0,-11613847.0,-0.7742564666666667,106.0,"['Comedy', 'Music', 'War']",5.5,9587,"[35, 10402, 10752]",En,5.203,5.5,154.0,2015,0.7742564666666667,3000000.0
Orf,3000000.0,0.0,Rock The Kasbah,2015-10-23,15000000.0,-11613847.0,-0.7742564666666667,106.0,"['Comedy', 'Music', 'War']",5.5,9587,"[35, 10402, 10752]",En,5.203,5.5,154.0,2015,0.7742564666666667,3000000.0
